AChBP_random,Cav2.2_random,α4β2_random,α9α10_random,α7_random,α3β4_random,Nav1.2_random,α3β2_random,AChBP_C1,Cav2.2_C1,α4β2_C1,α9α10_C1,α7_C1,α3β4_C1,Nav1.2_C1,α3β2_C1,Nav1.2_C2,α4β2_C2,AChBP_C2,α7_C2,Cav2.2_C2,α3β4_C2,α9α10_C2,α3β2_C2,Nav1.2_C3,α4β2_C3,AChBP_C3,α7_C3,Cav2.2_C3,α3β4_C3,α9α10_C3,α3β2_C3,Nav1.2_C4,α4β2_C4,AChBP_C4,α7_C4,Cav2.2_C4,α3β4_C4,α9α10_C4,α3β2_C4,Nav1.2_C5,α4β2_C5,AChBP_C5,α7_C5,Cav2.2_C5,α3β4_C5,α9α10_C5,α3β2_C5
2.99622,11.57727,6.3936,7.8899,5.85723,1.5736,13.94891,7.59144,1.05466,-5.1799,2.9926,0.5051,6.22193,2.1322,12.79918,2.8672,15.38065,-0.7725,-1.6291,2.0823,21.21359,-1.5133,6.0244,1.2748,7.82178,48.5599,-1.4976,7.9568,-0.6458,-0.7309,5.9614,0.6575,21.27976,31.29124,-5.506,3.4956,-9.5203,5.51132,3.2075,-5.3933,13.07811,0.9016,-4.1305,-0.3207,0.5433,5.22787,8.10174,3.0649
3.54011,11.58498,25.12106,14.74646,6.80469,7.07246,17.23412,14.273474,-1.2436,5.00096,9.0922,4.7194,0.75351,7.18911,10.93455,-1.2586,8.38306,12.7639,2.37166,5.39828,-0.987,5.27735,5.2209,3.9991,24.43187,2.2989,1.92161,8.91946,-4.8076,2.7938,-0.9915,-1.8889,8.05998,33.8686,-3.5594,-2.1842,9.37276,2.3146,-2.9989,5.08215,17.80877,-1.1816,-1.8086,4.35593,-2.3277,4.17791,-2.2715,5.33338
10.251516,11.63695,56.3845,9.11457,3.53173,7.67534,14.03881,3.3762,-3.2351,-1.7385,14.92359,1.2654,17.96491,13.346526,5.6738,-0.9485,13.39784,4.1001,15.7118,-1.7584,6.56545,0.6366,10.25202,3.7944,13.39164,10.5121,1.62244,-1.8302,14.72522,9.22386,0.2428,4.87519,20.22556,15.59614,1.3742,-0.2873,19.14524,13.292391,0.48,-2.6258,5.5723,11.0826,-1.7187,0.401,4.67014,2.2642,3.6541,-2.6636
-0.0552,11.67273,26.47955,10.86206,2.10974,3.93358,13.51176,4.4365,-1.5632,0.1678,1.6641,1.1857,-1.1393,4.99037,14.98692,1.9718,2.9635,3.9327,17.22185,3.98812,1.9588,2.1555,21.72825,6.0441,10.15407,8.858,0.1158,2.46142,7.56556,3.06267,-2.372,0.9086,11.86988,15.2036,-0.073,-3.7695,13.043197,-0.1998,-0.8619,1.0212,17.585276,0.2147,2.89042,-3.2282,7.5147,0.2607,-0.4386,-0.7311
15.35575,11.68042,33.252,15.16243,5.12943,8.34669,12.70517,11.91594,-0.6706,-1.8828,1.5602,3.2533,4.7838,8.23839,17.015317,-0.5126,11.80759,25.04646,1.12755,1.72614,4.71979,0.5776,10.27824,15.337944,19.95963,24.53097,-4.2383,-2.8547,2.9972,2.9258,-1.3924,-2.4165,11.4059,-0.6615,0.0499,14.17871,6.69876,5.37286,10.96583,1.2674,4.0949,8.6769,2.06158,8.82799,3.62305,-1.5501,-5.9237,11.20028
4.72827,11.68832,27.59251,7.8093,4.979,5.00107,13.67053,8.22581,-0.02,-4.961,2.6082,13.58772,0.63498,-0.6147,8.55555,-1.7713,8.78299,18.27218,1.88772,-0.9533,8.34095,-3.6405,-0.3805,8.816,17.501384,18.06874,17.69888,-1.6615,-4.2903,-2.074,3.6162,0.3153,22.01125,4.0778,4.98899,-2.8115,23.2145,10.21597,2.3622,-4.4988,8.1981,-2.3344,-3.4883,-3.0841,-5.8848,-4.0352,-1.9412,3.7247
6.22177,11.71723,20.34404,11.9005,1.82832,6.56178,13.57268,1.2178,-5.94,4.19088,5.384,4.9451,4.13545,1.5721,13.16377,3.158,11.84089,20.44848,25.2884,-4.6497,5.21136,8.75847,7.168,-0.33,12.65668,5.0489,-0.4066,5.7747,9.79694,4.75451,5.0755,4.8671,19.63034,9.1903,-4.0299,2.02861,1.6878,11.53307,8.87872,-1.2108,14.37502,13.40788,22.728,2.3971,-1.7041,3.19089,4.1813,6.92447
9.931116,11.71803,21.30904,6.7198,5.16046,7.81448,14.02253,15.010394,0.83481,16.35179,-0.256,5.1027,7.97511,6.82497,3.6617,6.74935,3.9775,2.0112,-3.2801,-3.5743,4.88025,3.80397,6.8257,7.06366,17.061578,17.72194,-0.5578,5.68701,-4.9031,11.0856,2.9927,1.5878,13.06372,3.1624,4.51601,0.2792,14.38889,8.49324,6.9439,-6.1649,14.12848,-2.5546,-2.3563,27.7492,-2.6463,-2.0491,1.3718,0.2302
11.87901,11.72035,38.8583,2.6381,3.18586,8.07373,14.30015,6.30829,-0.9881,2.9086,1.136,9.40253,3.025,11.86285,15.60341,3.7154,8.76791,18.97552,8.20483,1.24391,3.20941,1.8634,6.4484,2.1853,11.02013,29.41648,-2.8604,-0.9467,1.0326,1.8727,-1.0498,3.0155,22.22295,18.668,33.3888,-0.0895,-4.4728,3.87788,6.9922,5.28103,29.3325,-1.5629,20.824,-0.5128,-1.527,1.3928,1.0561,0.5834
4.88914,11.73147,17.01999,12.07648,5.51329,1.0478,11.53816,9.11642,0.69977,6.97616,0.1618,1.8189,1.21776,6.34923,13.52268,18.93004,16.771654,14.18003,3.23237,4.47459,2.9553,15.06272,-0.3574,17.00188,12.42587,23.72977,-4.9559,-2.4581,7.48633,-3.9091,-1.5954,0.9405,11.76568,2.0052,0.6186,-3.9815,6.85017,-2.3887,10.24998,1.3409,20.31072,4.3,-1.3693,-2.4607,5.85052,2.5295,-2.1403,3.7302
17.88788,11.73188,13.29185,5.5562,5.36417,3.84016,12.338,14.039581,-4.8755,3.1652,11.152,1.7386,0.86223,4.60757,15.51318,0.6816,13.60846,23.59646,9.67024,1.53979,13.508176,3.22943,1.7261,-3.4253,12.49107,-0.3106,-0.5295,1.6148,-0.5786,-1.108,-0.92,-3.0414,11.31061,-2.7723,-1.0678,-2.6474,-0.6025,6.04639,3.3181,3.62,14.94813,-2.2358,8.4314,1.71051,3.40983,-0.1794,1.0752,1.7237
1.4201,11.74538,11.6549,9.64323,7.36312,1.3379,13.80408,7.8474,-3.3562,4.09326,-0.046,-1.4342,2.3029,2.9568,11.40792,-0.9037,9.46545,5.9708,-3.5585,-2.3629,1.2957,9.62272,7.5048,13.14355,16.019164,39.6846,-5.6665,1.77477,3.43784,3.59861,0.9857,-2.2469,14.82798,-2.0451,-1.6295,5.62999,0.6898,7.76264,3.7115,2.4804,12.99122,13.21491,2.05939,-1.4439,-12.4998,2.3099,3.2449,-0.0766
21.4054,11.764,8.7327,9.59468,3.54587,1.9139,17.493001,2.864,-2.7013,3.30554,1.3586,3.5014,4.09389,2.3572,9.01109,-2.559,13.93107,-1.7062,1.08797,3.65869,2.3667,10.17427,2.6281,-0.4548,20.17378,20.58218,-3.7596,10.936762,-9.6211,4.04987,-0.9222,-1.3668,15.55921,15.4013,8.75638,-1.8669,5.85083,4.73236,14.03685,-1.4214,13.57998,1.8179,-0.4165,-2.7381,-4.9761,0.1537,0.8662,-3.9714
6.91925,11.78568,8.5263,9.09406,8.37806,8.90891,18.33712,29.804,-0.8722,6.13232,34.3083,-1.8472,3.37285,4.45043,-0.5947,7.80836,5.3049,34.9902,1.19811,26.5098,-2.3866,1.7701,-3.7624,0.5156,25.26959,37.1964,0.6815,-1.5912,-3.4162,11.32367,-2.2749,-1.39,6.93352,19.14674,14.13758,8.18307,-3.6697,1.9849,1.2806,3.0991,12.24334,1.7923,-4.4128,-0.4505,-1.9419,-0.4819,-4.1721,0.0782
16.41014,11.80415,8.7779,8.03744,6.78304,23.6475,6.2378,8.50208,-1.4797,3.46962,5.6405,9.46719,10.780246,7.33093,15.0095,4.3505,5.7402,24.2564,-4.1282,1.18244,21.52136,7.54195,5.244,4.429,8.09142,39.4618,2.07613,4.51108,1.0682,1.0958,2.6006,2.3136,10.27569,13.93008,-0.6994,-4.3584,6.85706,3.07614,5.0649,5.9028,7.90876,-2.2091,-4.5537,13.54244,-3.1692,-1.2157,3.9132,-0.0106
8.17637,11.85591,21.817361,7.1328,5.72982,15.00059,13.40316,14.9329385,0.1447,6.43362,8.7422,6.5917,2.73667,11.8241,4.0239,2.6572,13.02952,20.29958,-0.6121,34.5189,-3.4634,1.1114,1.5287,-0.9859,19.02383,28.375,3.90906,-5.0934,-1.4461,0.6743,2.753,14.255,17.155256,4.3588,0.77359,2.98151,9.31973,-1.5541,6.3632,0.603,21.57609,-0.516,-4.1472,1.26755,-2.1604,-0.556,-0.9798,-2.6722
7.50954,11.88539,43.4362,6.1301,2.17127,12.516509,12.23344,7.36728,-2.5735,4.50592,-0.1331,4.5641,0.279,16.03622,9.42094,4.6903,13.14196,22.729062,-5.7583,2.31317,3.65776,6.37081,6.9987,0.4805,13.29281,0.1513,3.64918,20.37592,5.10942,0.7668,11.68654,0.199,15.48699,8.2171,-0.5469,5.62902,3.44444,1.6315,0.6252,59.8286,7.15355,10.9305,-5.5665,-4.8893,-5.0618,-4.2803,-1.4049,1.331
37.881,11.88576,30.68985,13.3769,3.11176,9.8061,15.01774,3.5986,6.12878,6.58337,0.19,6.93,5.48119,-0.9396,10.48253,-3.2686,6.3699,9.9565,-3.1513,4.34035,3.79603,1.0891,-2.4454,11.50261,5.5501,3.0409,1.7973,0.2287,10.89562,1.3753,-2.6666,15.89171,18.73012,25.63752,-2.371,17.51796,-2.1215,6.9621,-1.867,-3.1175,14.21901,34.7936,-3.1688,0.92672,-4.8699,19.26578,-1.3077,-6.0982
6.42532,11.89877,15.07641,11.57321,5.42693,3.25265,11.71047,7.51565,-3.0631,6.67887,1.6217,4.5023,3.68646,7.28634,7.34619,1.9751,7.17824,28.37763,-3.7693,4.08241,5.97888,4.97886,3.4309,0.1221,15.693003,1.6969,-1.0809,13.72432,-3.3503,2.242,0.2185,0.1569,8.18853,10.7028,5.88402,-1.0959,4.39005,6.61382,2.6268,-0.1169,8.72292,13.79493,1.28598,4.55446,-0.9501,-1.8238,-1.9403,-4.8392
2.87593,11.90204,13.05031,12.03642,2.79111,7.51105,12.049,32.7588,3.93213,-4.1043,1.6044,3.3734,1.09649,4.66486,18.10202,-3.6034,13.69539,6.2272,3.0274,1.72345,8.96278,22.39759,4.7961,5.82066,11.68293,13.33547,2.6422,-1.2073,0.218,0.9024,1.7647,4.8148,20.43249,1.1697,-3.8411,-0.984,4.59854,1.5658,-1.1138,-3.3769,6.397,1.7793,-0.8622,8.84324,7.87465,1.5603,2.866,5.53523
10.812558,11.95927,18.65565,3.7718,4.18677,7.12001,20.7197,7.08528,0.5536,0.4746,3.1193,7.1042,0.84618,8.51448,14.79925,0.172,16.5519524,13.85006,2.72628,2.15809,9.2384,4.81655,8.23571,-2.9554,14.41549,25.23842,2.12645,-5.1451,1.1524,-0.9262,3.4735,1.8471,16.151956,8.0218,13.04172,1.67927,5.7377,1.7088,-1.8062,0.1725,9.10304,2.2996,16.6154,-4.4145,-7.2365,1.946,4.0869,-0.9915
11.22112,11.9635,24.85778,16.71117,5.32632,10.90551,12.52196,0.3519,-0.7144,-6.3706,1.8821,8.88535,-0.2868,3.35647,12.79239,-0.2018,13.25604,21.09408,-4.0732,18.81876,19.09322,-3.0429,2.1076,-2.6842,-2.7093,17.84499,46.8431,4.23311,8.16811,20.26198,8.86328,-3.1494,19.99281,-0.5447,-3.0994,2.18919,3.55948,9.44972,6.2538,0.8139,0.6028,-1.9939,-2.2856,4.73675,-11.788,0.8251,-1.0809,0.9788
13.1551,11.97536,12.0773,8.11156,5.37408,12.330121,11.75809,29.0957,3.19201,1.0315,2.067,4.0078,-2.5388,11.42837,13.74677,3.0878,8.1555,17.04825,0.0277,0.1569,7.30231,0.0105,-0.5497,3.6337,17.37341,17.28969,0.92049,8.32437,16.6326,3.86135,5.5866,-1.3581,15.972009,15.39864,3.10368,10.027851,-5.9189,3.16586,3.0308,1.9173,14.97452,0.1551,3.61272,-0.3914,7.6763,-7.0683,-1.9426,3.6218
5.00959,11.99453,18.08225,9.63894,7.68366,1.9037,11.45139,9.06235,-2.0675,14.43564,3.3356,5.0018,5.87518,1.7918,3.5884,-0.9875,12.48373,-0.4217,-2.9191,5.71746,-6.8356,4.9017,5.5936,0.22,20.10086,19.29917,4.64712,1.15245,5.84224,2.0807,2.3639,-0.5482,17.69161,16.47445,-5.265,-0.6062,1.4235,1.1135,4.7473,2.3471,16.203658,18.74573,7.31647,-1.2871,-3.26,1.9701,17.149474,-2.2261
12.68869,12.011,24.99823,10.14249,4.98355,11.27978,15.19755,4.6686,1.29976,2.6087,20.57554,2.8101,2.5001,1.4387,11.21101,5.96881,18.30389,24.09331,-0.1648,3.75282,1.8444,-1.3879,17.98997417,-1.9497,13.82947,19.15586,6.49118,3.29899,21.45412,2.0262,-2.5065,2.1278,17.69577,7.8799,-2.7943,-4.9395,-0.5343,-3.8374,0.0086,12.73482,7.1221,16.64777,1.83912,3.56574,-4.0571,3.19816,6.2793,1.4997
16.73745,12.02482,17.48704,9.27198,7.15238,4.10802,11.60596,10.10774,1.28494,3.78745,-0.3862,8.638,3.46279,5.05782,11.03553,0.0528,20.16357,28.71508,-2.8518,-0.9557,7.1266,1.764,-1.3229,-2.9681,17.91289,0.1891,-3.4799,1.17121,-1.9304,7.10318,2.7978,5.49365,16.955937,33.8835,2.64472,-0.1953,-0.9922,3.34079,4.2612,1.9429,12.96947,11.3331,4.3643,-3.8503,-1.4713,1.8943,1.5166,-1.1194
7.11706,12.05997,13.51093,12.14835,3.22808,11.50969,14.10797,4.7992,2.04945,2.8546,4.3318,3.662,-5.7413,6.49032,12.08532,0.8996,15.2668,-1.1038,-1.7734,-0.163,0.1682,10.63753,-0.5042,-1.1604,13.37866,11.8139,1.52525,5.32388,7.5938,6.03415,5.4523,-0.2337,13.97662,25.42823,-4.5899,-0.9863,0.4441,3.47024,6.4797,3.3211,19.22994,17.39416,1.0567,0.63223,5.93492,-5.2259,0.2465,-4.67
10.387516,12.08049,7.6894,6.4265,5.63197,13.584168,16.413553,4.235,-0.0245,3.61098,6.6397,7.4245,5.71015,0.8594,0.5346,3.5875,15.989087,27.46246,22.5219,1.54343,-4.3246,2.8184,6.1711,0.8501,19.08841,22.02139,-2.4212,-0.6526,8.64995,1.6292,10.74271,2.3301,9.72294,16.24372,-5.8762,-1.3101,2.6005,1.1187,-2.5898,-1.8858,23.52341,15.46791,-7.1712,10.172923,-9.0571,-0.3724,2.6913,-0.1623
8.45587,12.11303,6.8285,13.82486,6.219,3.62531,7.69083,13.29332,7.69349,0.3206,0.1382,2.6802,-1.9007,0.9878,15.54079,6.80858,20.52673,21.27232,0.8437,13.04048,5.50059,0.8976,5.1465,-0.0281,13.75952,21.895173,-1.0506,0.2138,4.67698,6.48272,3.9188,1.1631,9.99454,-0.0919,-2.5649,1.26272,0.8527,3.83004,0.5735,-0.7488,20.41838,4.2803,-8.9218,0.1241,2.0355,1.5607,1.7312,16.40205
3.78729,12.12981,21.699048,4.2002,2.19257,4.42943,12.27505,6.32745,-0.2341,9.13155,1.1345,9.23964,-1.0815,3.97295,18.5308,2.7053,11.81873,4.2404,10.364307,1.66582,2.9251,0.7537,12.07139,20.44115,14.88244,3.0998,0.91673,-0.721,6.71059,4.62504,7.7538,-1.8038,18.15032,25.7398,0.4723,13.62256,-17.8095,3.38672,2.2554,-0.4621,8.40578,9.3722,-5.5833,-4.9002,16.49513,3.67785,0.9377,-1.2588
12.98196,12.18136,24.64476,14.1591,7.98165,9.17545,11.22374,10.86569,1.08087,-8.0039,6.4908,3.5063,0.2854,1.7025,8.63551,2.8676,14.2429,7.2053,5.97954,1.00777,12.611982,3.07385,1.6392,5.59446,11.21161,11.8062,-0.6403,2.79621,-0.9768,0.2973,-1.5094,0.7748,8.22258,20.64901,-2.6105,-0.2985,-0.4195,1.1039,2.853,13.68802,24.22824,7.5523,-2.2329,-2.8648,-8.6449,1.8957,-2.0608,-0.5857
-1.3304,12.18197,11.7942,9.73989,4.56568,7.03687,16.279279,1.3471,-0.9172,2.3987,15.7843,2.0916,4.15853,5.49602,17.314511,-1.2856,1.1701,6.5727,4.8841,5.41664,17.56618,11.05466,6.2123,6.65147,14.16838,8.097,-2.8063,-2.7923,8.64648,4.63015,-3.0508,1.8364,10.44708,12.5543,-2.2695,-4.3247,4.02257,-4.4558,3.8467,9.31663,21.30262,0.5053,-2.4953,-2.1536,0.6006,-2.9133,-3.0933,4.99248
26.4638,12.18912,28.42421,14.11271,7.24055,6.86066,13.13593,-1.3125,-2.0533,-0.3876,3.8767,6.6405,1.46253,5.74999,14.96553,-0.307,13.07047,23.221671,-5.2812,1.52404,7.49953,2.6606,10.97624,4.1356,15.56396,24.60241,8.83062,13.09314,13.849286,3.51903,6.3151,-1.9071,21.85775,18.36828,6.3147,2.11755,-1.5933,1.1348,7.0779,1.3648,3.6398,4.055,-3.7492,16.87291,-5.6007,1.519,-1.0631,-1.1514
25.3318,12.19799,19.18457,13.31549,2.42189,0.1835,11.07467,22.44319,4.69609,5.08762,4.9328,-4.5248,2.70121,4.92221,10.22979,0.5975,17.92596,24.64249,0.1009,5.626,10.49218,11.42968,10.455,8.43806,12.77529,11.9953,-1.8677,3.56396,0.6077,8.31299,-0.3,3.8084,19.82148,23.530667,-0.6569,10.20225,5.01514,12.864732,0.8991,-6.2054,-0.31,2.3765,9.32035,-3.1369,8.4705,0.2472,-1.4687,-1.1576
3.07731,12.20095,14.32994,5.533,4.75788,5.98869,17.467826,10.51922,-1.1055,1.2885,0.1691,0.072,3.65449,3.28767,12.74288,-1.0542,15.5814,16.61068,-4.2164,-0.2166,-2.0045,3.56417,13.6514,8.35919,17.540576,6.1446,22.0082,-2.8603,-0.7251,3.1074,0.9026,-3.0536,3.9972,40.3647,-1.1414,4.68448,-6.2549,-0.4569,8.45473,-4.8808,8.46575,-2.7519,-1.715,-1.0353,4.08,1.1576,5.1816,-2.3014
10.6164738,12.211602,8.8219,8.19686,-0.4965,10.82331,13.54505,10.25063,2.65629,7.38912,13.88052,-1.2102,0.4822,-0.1727,9.0464,-2.7448,8.14472,13.18179,0.6625,-0.2599,8.04099,4.33198,8.66143,6.48256,19.23849,18.19683,-0.8772,-0.0963,-4.1679,3.71796,4.7354,-2.9845,17.597139,11.8785,3.70656,-4.0201,4.05328,-0.0405,-0.733,0.599,12.10376,4.7798,-5.1449,-1.5639,-1.7396,-4.2669,-2.7853,-2.4474
3.20613,12.233787,20.64898,15.61882,6.28547,6.41858,13.1999,-2.1552,-0.0981,-1.684,18.90118,-0.3499,1.23775,1.4064,15.666339,2.1347,13.59591,-0.0296,1.65486,1.81321,5.03583,7.74236,4.4617,1.9912,21.17587,26.173,7.98429,-0.779,4.07684,1.7455,-0.8675,6.43338,21.82816,-0.6582,-2.6964,21.2449,2.7878,0.2789,1.2924,-2.2945,10.78195,3.714,3.82959,-0.1375,-2.8121,14.90137,-2.8109,1.7821
6.86087,12.250651,15.34085,9.20689,3.23318,8.65902,21.18626,3.0171,-0.0092,1.6818,17.84771,1.9635,4.7753,1.5327,9.87591,-0.3108,11.04586,18.98362,-4.5437,4.50259,3.43633,-1.1666,14.47694,-1.0728,12.00673,17.89246,-1.6167,14.60145,-2.455,-0.5159,0.6704,-2.0263,-0.4341,-0.7654,-5.105,1.03101,-9.5723,0.9565,8.49385,4.4821,17.219865,14.27944,0.5887,0.75014,-7.5335,0.5449,-0.5004,0.9307
9.36773,12.251261,31.61605,9.55486,1.01322,5.72488,7.75042,13.57673,-2.3457,8.44292,2.2289,-2.9382,0.52582,6.19336,13.90532,-1.4466,10.43817,25.422,-3.1771,-2.3657,10.04151,-0.3508,6.9262,0.0924,12.95475,3.8038,-2.8994,12.13928,7.15157,1.2483,-3.538,-2.6839,16.384168,17.67568,-4.4364,-0.6973,-1.1554,5.50214,-0.1933,-0.2003,1.6854,13.25714,2.45875,2.44202,2.6269,-1.6461,-2.0941,-0.5191
-2.3436,12.253402,20.75839,20.75076,2.8877,8.24682,14.67497,4.0159,0.183,6.66389,-2.5427,5.0773,3.3487,5.54213,17.357782,-4.5365,4.8522,8.3267,-1.7539,2.47998,-0.0196,-1.0709,6.5892,8.73753,13.44026,8.8578,16.71151,-2.6535,-4.2092,16.31555,-7.3848,0.5586,8.51091,13.46551,-5.9968,-0.679,15.32827,-1.9763,-0.2205,2.1231,20.61522,-2.6514,15.77162,6.46442,4.30101,-4.3046,1.556,-3.9013
14.47435,12.277678,24.35383,6.0129,-0.5139,4.17497,15.6302,9.64843,19.22575,3.58041,7.2815,6.3105,5.40897,4.84584,2.012,0.1141,10.77645,5.2288,10.044771,0.2353,3.82949,-1.1797,-1.4917,2.0878,12.05782,-2.1118,7.88188,-3.2854,-6.073,-2.4553,2.0123,-2.4586,15.18052,10.6288,-1.2019,-3.183,3.9264,20.02518,5.3886,0.5139,2.1566,-2.1251,0.2335,-2.2299,5.83326,-0.8447,-2.0054,2.8767
7.43243,12.288105,36.416,10.47229,8.02304,-0.3703,17.522945,7.21729,-0.4129,5.20146,5.0955,1.4759,14.12364,11.39912,12.11269,3.0431,10.63257,50.7708,8.86981,-0.0117,-0.7151,3.9315,-1.3104,-0.0065,9.22945,5.0356,-1.9257,4.25248,-5.202,6.1665,-3.1291,6.023,9.88762,15.09709,8.95788,-0.0218,6.21105,1.1455,5.2336,-4.3429,17.74691,-5.4472,1.95532,-2.5233,-11.6384,0.0167,-0.2643,-0.6827
11.47915,12.29688,12.1625,7.8956,4.85444,3.31182,15.10559,4.2618,-3.6077,-3.6389,2.7722,9.28511,3.80608,4.18898,3.2403,0.4516,8.11474,11.0436,1.46073,6.15704,-1.7368,0.1153,6.7835,0.8802,16.075635,6.3989,26.2961,13.86287,0.7279,10.33655,9.4769,0.8989,12.89289,39.4722,-4.9245,-4.0695,-3.0949,2.4488,8.87082,-3.6794,13.97002,-3.1548,44.8234,-3.1105,-1.6152,0.1959,-3.1798,2.6072
2.06527,12.309254,15.12742,16.74378,0.78083,3.84531,13.52725,27.6007,0.1138,-0.8397,-1.2032,3.2806,-1.4886,6.84002,4.4607,-2.4485,4.5654,0.9346,13.58847,0.73253,16.36309,5.84337,5.7293,10.3017,14.83944,-3.7126,-3.8812,0.0515,9.65736,9.92412,6.0271,8.78377,7.90147,-1.9148,-2.7525,-0.4499,0.4322,2.3466,4.6677,2.996,4.8376,3.7028,-1.7011,-2.437,3.0947,0.4512,-0.1982,0.8672
2.84776,12.313724,24.49264,8.1482,6.07284,3.35819,9.95744,23.57979,-1.8642,10.98481,5.2607,6.0186,2.509,6.93441,7.50956,-1.6208,19.84751,6.9962,-1.183,13.43888,8.60433,4.34384,-1.3788,1.6296,14.8741,-0.6874,10.453923,50.0081,7.455,1.4487,0.9053,3.2713,17.016821,9.4611,1.89464,11.423673,9.23434,4.91741,-1.0851,-6.2181,20.78136,-3.6484,3.31765,-0.6989,2.5882,1.0347,-2.8048,-0.7457
7.57811,12.353095,9.0599,8.08261,4.49913,0.7765,14.60168,7.74249,0.5559,2.5266,8.5055,6.8482,0.4151,-0.1214,7.97133,2.7794,8.56572,5.5758,46.4652,2.6666,3.62932,0.8996,-0.2971,-3.6159,20.41879,4.8156,-5.5184,-1.6582,2.6338,6.27002,-1.9932,-0.5067,13.02183,2.6589,-5.7056,-2.9637,4.03731,5.51245,0.7797,7.04844,16.032361,2.0581,6.9085,-1.7074,3.25704,-3.9749,-1.154,-2.7663
16.41043,12.363034,10.3929,9.97685,6.71043,3.58806,9.52438,4.1576,2.85785,2.3063,3.2247,4.9709,3.35469,-1.4888,6.88492,3.3194,12.85258,3.9962,4.97753,3.07076,7.61796,-1.6198,-2.153,3.6118,11.97417,15.277,-1.0981,-0.2064,7.29138,5.23508,0.528,-0.9772,5.1816,8.098,-5.1665,-0.5118,3.109,4.26673,2.245,-1.205,5.9653,27.11272,14.18842,-2.5988,2.1486,-1.0091,2.8504,21.07115
-1.2245,12.370258,25.9514,8.4825,4.85226,2.7653,12.27314,13.886129,2.02833,14.065213,-1.8899,2.9645,-1.6562,0.3203,8.37887,0.5375,7.04259,9.5425,-3.3927,-1.2738,-2.8158,2.8083,7.4011,6.10793,12.74995,1.2868,8.66529,6.19091,-3.4759,0.0817,4.0553,-0.7187,22.6408,26.24619,-6.6029,-4.613,-2.6164,-5.1698,-0.9414,-0.3451,22.72441,-2.102,-2.5816,5.97287,0.8535,-3.1024,-0.5306,12.6141
5.84191,12.373683,3.4099,9.36691,4.57537,5.32805,17.06711,8.3254,-1.0784,4.46674,18.23445,4.4606,0.73344,10.48711,7.95239,1.4549,5.5094,8.9135,-3.7069,0.9574,-5.6076,7.41351,6.6019,2.2331,8.42086,22.298327,-1.2844,7.63629,-0.0031,-1.7425,0.7135,-1.1779,13.07254,26.43981,-0.1192,5.36782,2.5536,-4.4925,-1.5876,-0.7504,9.60637,-1.2052,-3.3048,-1.2088,-7.9781,0.311,-0.2049,7.19386
13.19793,12.374387,28.7087,7.9674,3.81519,0.2451,12.54195,18.00874,-0.364,-2.0283,0.0441,4.7472,0.81302,11.97693,8.51943,-1.795,13.58047,1.4764,-5.9355,2.27658,10.64194,11.85832,14.45937,4.94272,11.70168,8.5963,19.5039,10.141013,8.09841,4.55434,1.5909,0.0736,22.11608,-1.0132,2.34148,13.2823,-2.9072,10.11603,-3.1953,2.9941,10.81589,12.87909,-4.3937,-3.9955,4.3136,5.42393,7.8953,15.443938
5.32798,12.374545,55.093,20.55485,1.48679,3.0163,13.97092,19.744,-6.98,4.29663,1.925,3.6915,2.60277,3.85422,5.8852,6.66125,8.45163,29.14801,-0.432,9.769487,13.823016,5.14335,0.2855,-2.6702,6.607,22.494494,5.08492,-0.7539,6.22822,0.0506,2.7828,-2.6727,19.07287,27.58535,4.7954,0.3758,8.38651,-0.4145,-0.0422,-2.4151,9.17944,-1.8366,12.04116,-3.8296,4.58915,1.0944,0.4147,-3.4843
10.161812,12.392633,28.85489,7.7489,7.9522,3.27031,17.40112,23.59665,17.30955,-3.8935,2.4044,0.2521,5.13131,8.80302,8.84012,1.9223,12.23762,15.36259,11.20202,3.04386,-4.2665,4.81779,7.4632,5.20922,11.94389,20.08737,34.737,3.89631,-0.0359,7.95263,10.24457,-5.2964,28.5726,22.167389,-0.9074,27.921,6.06678,0.0491,3.7194,-1.0321,11.80527,7.9418,2.26484,0.51071,-0.6625,-0.4792,-2.5291,1.0011
12.55709,12.395315,16.05033,10.44189,0.76024,13.0575914,9.05327,24.19091,23.5457,7.56713,19.89637,-1.15,4.01737,2.562,10.12852,1.1694,25.91933,27.21383,2.22228,1.07455,5.4615,2.5504,3.0248,5.36512,13.6333,19.99122,3.29178,-1.631,-1.5546,2.509,2.2245,-0.7255,7.91836,21.760561,-1.2178,-2.2358,1.5206,-0.108,5.7694,-0.7384,15.26622,16.99977,6.87059,-0.7253,0.4742,1.9928,1.1702,43.8011
14.33507,12.400802,33.2266,6.2231,6.19395,3.55825,11.8917,12.83107,-3.5435,-1.3074,8.8911,5.6586,4.80157,6.34127,8.47465,-1.67,12.30701,14.86166,3.77973,1.00165,6.35646,4.91442,15.03477,3.6474,22.36803,44.0002,-2.7457,13.44598,0.7584,4.84735,20.80393,2.7414,16.886295,15.00359,2.4389,-2.5722,3.7605,0.2921,0.9972,-1.3785,17.63248,10.6221,-3.5352,12.57908,-1.4555,31.3419,-0.1733,0.5381
